id	title	duration_seconds
oKVy8PKO7ZE	This 1978 Speak & Spell Still Works (Watch It Quiz Me)	145.0
oL5Y-TQHAAw	1987 VW Volkswagen Scirocco 16V Retro TV Commercial Ad	16.0
oUEeKIRc_g0	Independence Day 2011 fireworks	434.0
odvXq0_H6V0	Nabisco Fruit Wheats Cereal	31.0
oeWO4JCH7Cc	1987 Kentucky Fried Chick KFC Retro TV Commercial with Foghorn Leghorn	31.0
ol1KG_p_cVs	Jurassic Park Real FX Baby T-Rex Animatronic Dinosaur Puppet	65.0
osO0j9xIbZY	Joe's Adventures - Mafia 2 PC Game DLC - 27. Can't Stop Me Now HD	257.0
ouMNWQUq_BI	1987 Volvo "The Collector" Retro TV Commercial Ad	31.0
p5kPFNG30a8	1997 NAPA Auto Parts "We Keep America Running" Retro TV Commercial Ad	32.0
p7jwD5Myef0	Jumpman by Epyx Commodore 64 C64 Longplay	781.0
pCUcB0HKifw	1987 United Airlines Cannon Retro TV Commercial Ad	31.0
pUosIAsOkKU	1987 United Airlines "Fly The Friendly Skies" Retro TV Commercial Ad	16.0
pWMI4Vr3yQM	1988 BASF VHS Tapes Retro TV Commercial Ad	31.0
pXyzHN1uUSA	Petit Jean Cache in with the Natural State - geocache - GC14R7Y - *SPOILER*	177.0
p_NcSMcIdJY	1987 Volvo "On Call" Retro TV Commercial	31.0
pdaKLzF6UNI	1987 Lawn Boy Lawnmower Retro TV Commercial Ad	31.0
qBP8_8wFa00	Antique Emerson fan	273.0
qHeF3hOn684	How to Arduino #1 - Installing Arduino and uploading a sketch	771.0
qKkhK2XNGdw	1988 GMAC Retro TV Commercial Ad	27.0
qL_rp1Fsl2g	1987 SAFECO Insurance Retro TV Commercial	31.0
qQuBh0z5IfY	Garfield Anchors Aweigh Music Box Demo	37.0
qRJD51QPF_4	Pick a Pearl in Japan at Epcot	131.0
qXiL55Oiwz4	A bread bakers journey from Louisiana to Germany in World War 2.	629.0
q_YtxAlciW0	Howard Miller Legacy Mantle Clock Demo	196.0
qe_vOjsIxTs	1987 VW Volkswagen Cabriolet Retro TV Commercial Ad	16.0
qgDuHWnDFZI	How to Control a Servo Motor with a Potentiometer	702.0
qlBqVQC2Xgc	1987 Gillette Good News Plus Razor Retro TV Commercial Ad	15.0
qmtS8J_cgC8	1987 Diet Coke TV Commercial With James Bond 007 and fake Brooke Shields	31.0
qrtzeK3xz0Y	Mafia 2 Jimmy's Vendetta - 10. Cigarette Truck Heist HD	623.0
r1RSWzFmycc	How to Clean Up Arduino Robot Wiring + Power Redesign (Breadboard Cable Management Walkthrough)	2161.0
r5wxaOuw3DQ	1987 Timberland Retro TV Commercial Ad	31.0
rB1cFwA1q24	How to Use an I2C LCD Display with Arduino — Library Install + Code Examples (LiquidCrystal_I2C)	1138.0
rE8MlBHJYJs	Sony CDP-C50 5 CD Disc Changer demo	120.0
rFQdLQ1zXB4	1987 Prestone Anti Freeze Retro TV Commercial Ad	30.0
rNTZTdZWomg	8 tabling .01/.02 NL at PokerStars 1/4	750.0
rPMK2_ZOR8A	1987 Tylenol Children's CoTylenol Retro TV Commercial Ad	15.0
rRQaqTXcUjs	1987 Formula 409 Retro TV Commercial Ad	21.0
rY2cQ5VjfmU	1987 Pitney Bowes Postage Meter Retro TV Commercial Ad	16.0
re0lg5Nja48	Joe's Adventures - Mafia 2 PC Game DLC - 17. Saving Marty HD	437.0
rnOfWVv4ePI	1987 Fondren Chevrolet "Caddyshack Style" Retro TV Commercial Ad Baton Rouge	31.0
rp5r4RS9Qkc	1987 Betty Crocker Goldrush Bar Retro TV Commercial Ad	31.0
rq-NdcDT9ok	1987 Valvoline Oil "Send It On Down the Line" Retro TV Commercial Ad	31.0
rw_4vIG0HHw	Cooking at Lake Fausse Point State Park campground	84.0
rxdGdqyF6G8	Joe's Adventures - Mafia 2 PC Game - DLC - 12. Chores HD	359.0
sAI7OhcUo1Y	DeWalt DC011 Jobsite Radio & Battery Charger Demo	150.0
sWdTiinUNS0	Vintage Front Desk Bell Sound Demo - Classic Brass Hotel Service Bell	20.0
scMVqWoqhk0	Sarah Awards 2012	404.0
siIoDgkUPEs	How to measure distance with an Arduino (HC-SR04)	543.0
sveOtJ6XoVE	I finally get this friggin battery pack into my arduino robot	175.0
t1h4fenvjTA	1988 Woodfin Smith Pontiac Isuzu Baton Rouge Retro TV Commercial Ad	31.0
t41KUXzR2x0	1987 Alka Seltzer "Mom's Magic Meatloaf" Retro TV Commercial Ad	30.0
t7ff2H0BZ7k	1987 Master Lock Retro TV Commercial Ad	31.0
tHmOyO8paBk	1987 GENIE Garage Door Opener Retro TV Commercial Ad	31.0
tHqBwFY2z5w	TI MSP430 Launchpad I2C with Arduino Mega 2560 — Multi-Slave Tutorial in Energia + Arduino IDE	954.0
tQBywscTnv8	Wizard of Oz Musical Snow Globe Demo plays “We’re off to see the Wizard”	49.0
tncE2m96UWM	Energizer Battery Robot 1987 Retro TV Commercial	31.0
toRvMkGoQrs	1987 Casio SK-1 Sampling Keyboard Retro TV Commercial Ad	31.0
uF-qnCsjn4Y	1987 Budweiser Beer Horse Jockey Retro TV Commercial Ad	31.0
uN3Z8SYvoq0	Steampunk Hot Air Balloon photo shoot - strobist	682.0
uRUqYm9Y6sA	How to use a KEYPAD with your ARDUINO	492.0
uWAi7rjQGZ0	1987 Almay Eye Color Retro TV Commercial Ad	18.0
uZESA2qwqII	1987 Chevy S-10 Blazer Retro TV Commercial Ad	30.0
u_J5Z9zwamc	Marantz PMD201 Demo	285.0
uah8jEESOPo	1985 Axlon Spybot robot toy demo	106.0
ue1qKeXtiCo	Brother SX-4000 Electronic Typewriter Demo - Does It Still Work?	111.0
uiDYZZx-W-U	Pololu Dual DC Motor Driver for arduino robot - soldering the headers	113.0
uiZTljlV6LM	1987 Jeep Comanche on Alien World Retro TV Commercial Ad	31.0
unXpmEHOY6I	American Girl Bowling Alley Playset — It Lights Up and Keeps Score	34.0
uyMRBxvHNTU	The Lion King 2012 Hallmark Keepsake Ornament "The Circle of Life" Magic Sound Christmas demo	44.0
vBNrSNpXCBc	Vintage Tonka Winnebago Indian RV demo for eBay	150.0
vDS18RAeF80	Enterbay HD Movie Masterpiece 1:4 Scale Heath Ledger Joker Dark Knight Figure	298.0
vM8f4gT-6uM	Bridge View Geocache -GC1D433 *SPOILER* - Petit Jean State Park, Arkansas	43.0
v_nyWQXOks8	Descending Mt Nebo - Mount Nebo State Park, Arkansas	421.0
vjUQ4LdVhH8	1987 The Hartford Insurance Group Retro TV Commercial Ad	31.0
vkaeZsxdU7M	1987 BMW 528e Retro TV Commercial Ad	31.0
vxIJ59XR6r8	#4 - How to use RGB LED with Arduino - Elegoo Kit	426.0
w3r8il1vc7w	1987 Alpo Canned Dog Food Retro TV Commercial Ad	16.0
w5ijlbMXwbA	Milwaukee M18 Jobsite Radio Demo - Cordless Tool Battery Radio Test	114.0
w9JM5KDAsFg	1987 IBM PC Convertible Computer (Early Luggable Laptop) Retro TV Commercial Ad	31.0
w9Ru2k_K-4s	Showing off my new Arduino Nano (Meduino) and soldering the headers	749.0
wHq_Qb0QsNQ	Shawn's Cache	19.0
wO1oipiMW-k	1987 Michelob Beer Wang Chung Retro TV Commercial Ad	19.0
wOwh_wPz74I	Texas Instruments 1987 Anylight Solar Calculator Vampire Retro TV Commercial	31.0
wdWAX3RWapQ	Monster High Frankie Stein and Freaky Fusion Recharge Chamber demo	40.0
wmbLA4byWFE	1987 LouAna Cooking Oil Retro TV Commercial Ad	31.0
wnXcqlD9Gvg	MacBook Pro Late 2008 Tour eBay demo	404.0
wxuGRmdnCpc	How to build an Arduino Lite Brite Clock - Positioning the LEDs	911.0
x9oFzZA6WeY	How to build an Arduino Lite Brite Clock - Diffusing the LEDs	260.0
xHXVufb5AkQ	How to use a Servo with an Arduino and External Power Supply	187.0
xJ9hAAa48Wg	1988 ESPN NFL Primetime Retro TV Commercial Ad	30.0
xKun856q0IQ	HC-SR04 Ultrasonic Sensor with TI Launchpad MSP430 and Energia	865.0
xRRrOd9mH1I	How to build an Arduino Lite Brite Clock - Black paper background	240.0
xVidQ5dP4dY	1987 Haltran Menstrual Cramp Relief Retro TV Commercial Ad	17.0
xWjkuYSQcoI	How to Arduino #4 — analogRead, Potentiometers, and map() to Control a Servo	1224.0
xXFc9G0Ydno	Arduino Potentiometer Tutorial — Build an LED Volume Bar Indicator with analogRead + map()	958.0
xXWKGViVQBc	Testing vintage emergency lightbar	65.0
x_wqpVZDjHI	1987 New Generation Baton Rouge Presidents Day Sale Retro TV Commercial Ad	30.0
xeIM7pZtwU0	.25/.50 Limit Holdem at PokerStars - 4 tables. 1/4	793.0
xeWQZL0wIAs	Vintage Frosty-Aire G-257 Oscillating Fan Demo - Mid-Century Metal Blade	179.0
xjc7-Iw1Y7Q	Vintage 1981 Lite Brite Demo	187.0
xkp8llHlwuo	Joe's Adventures - Mafia 2 PC Game DLC - 20. Old Man's Perils HD	404.0
xvfrozY4NAc	3 Ways to install Arduino libraries into the Arduino IDE 2018	463.0
yAWaj76VDiQ	How to use digital Read and a button with pull-down resistor	902.0
yEDF1e01IdA	1987 Energizer Battery Retro TV Commercial Ad with fake Molly Ringwald	31.0
yKGXN0FRzlg	How Fast is T-Mobile 5G Home Internet? Unboxing and first test	403.0
yMAlDgUiyWo	Eye-Fi Mobi 8GB Wi-Fi SD Card Review + Demo — Canon T3i Wireless Photo Transfer to MacBook Air	1046.0
yXy4mhXXkpY	1987 VW Volkswagen Golf and Jetta Retro TV Commercial Ad	31.0
ybV8vitYAWU	How to Use Servos with Arduino — Wiring + Code (HiTec HS-322HD, TowerPro MG995)	1169.0
yddS_1zkkRk	1987 Denorex Shampoo and Condition Retro TV Commercial Ad	15.0
yjsJbazXv50	Saks fifth avenue Washington, D C snow globe demo	53.0
ymO6Y6T7iU4	Silent Hunter III Random Gameplay — Classic WWII U-Boat Submarine Simulator (2005 Ubisoft PC)	1005.0
ypYQ0o-SSLI	Mid-2000s Bose Companion 3 Computer Speakers — 2.1 Demo with Tap-to-Play Puck	159.0
ytGIVsdK7t4	Pitfall! Commodore 64 gameplay - retro gaming	281.0
z1lIJ-du91E	1987 Budweiser MDA Retro TV Commercial Ad (CRINGE)	31.0
z3K2ZtdUfh4	LSU vs Xavier men's basketball 2009	66.0
zGzcmIkcoOA	Joe's Adventures Mafia 2 PC Game - DLC - 7. The Witness HD	267.0
zHQWjNTYFJM	1987 Casio Keyboard Retro TV Commercial Ad	31.0
zNBp1xN93PA	How to build an Arduino robot - installing breadboard, Arduino, motor driver and battery pack	559.0
z_tIJS9851A	Seiko Collectors Edition Melodies in Motion Wall Clock Demo	135.0
zkZEMa0RUOA	Met Life Flying Snoopy Peanuts Retro TV Commercial Ad	31.0
znifjdYtwOI	Oreck Founder's Series Upright Vacuum Cleaner Demo	62.0
zqhrZWQgZGM	Enterbay HD Movie Masterpiece 1:4 Scale Christian Bale Batman Dark Knight Figure	410.0
zwdR0Alq614	How to Kill a Yellowjacket Nest in Your Yard — The Brick Trick to Find It	261.0
